PlaceableItems,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/placeableitems3.3.jar,both
Plated,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Plated0.1.0.jar,both
PlayerPlates,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/playerplates1.12.21.3.1.1.jar,both
PlayersDropHeads,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/playersdropheads1.12.x1.1.0.jar,both
Plethora,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/plethora1.12.21.2.3.jar,both
PrettyBeaches,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/PrettyBeaches1.12.21.0.4.jar,both
ProjectStorage1,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/projectstorage-1.12.2-1.4.jar,both
PyramidPlunder,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/PyramidPlunder1.12.21.4.jar,both
Quark,3,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Quark-r1.6-178.jar,both
RandomConfigs,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/randomconfigs1.12.21.3.2.3.jar,both
RandomLoot,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/randomloot1.7.3.jar,both
RandomPatches,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/randompatches1.12.21.21.0.0.jar,both
RandomThingsMC,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/RandomThingsMC1.12.24.2.7.3.jar,both
RandomTweaks,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/randomtweaks-1.12.2-2.7.1.0.jar,both
Reap,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/reap1.5.3.jar,both
ReAuth,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/reauth-3.6.0.jar,client
RebindNarrator,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/rebindnarrator-1.0.jar,client
RebornCore,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/RebornCore1.12.23.18.1.514universal.jar,both
RecurrentComplex,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/RecurrentComplex1.4.8.2.jar,both
Reliquary,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Reliquary1.12.21.3.4.796.jar,both
ResourceLoader,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ResourceLoaderMC1.12.11.5.3.jar,client
RopeBridge,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ropebridge1.122.0.7.jar,both
RPIntegration,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/rpintegration1.12.21.5.1.0.jar,both
RSGauges,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/rsgauges1.12.21.2.1.jar,both
RTG,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/RTG1.12.26.1.0.0snapshot.1.jar,both
Ruins,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Ruins1.12.2.jar,both
Sampler,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/sampler1.84.jar,both
ScreenshotToClipboard,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ScreenshotToClipboard1.12.21.0.1.jar,client
SecretRoomsMod,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/secretroomsmod1.12.25.6.4.jar,both
ServerInfoProvider,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ServerInfoProvider1.12.13.0.38universal.jar,server
ServerInfoViewer,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ServerInfoViewer-1.12.1-2.0.11-universal.jar,client
ServerTabInfo,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ServerTabInfo1.12.21.2.6.jar,both
ShipWrecks,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/shipwrecksmc1.12.22.0.0.jar,both
ShowcaseMod,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/showcasemod1.12.21.0.0.0.jar,both
